Vans Proprias,,Vans - Próprias  (Grupo Arezzo&Co),16.590.234/0027-05,Envio Manual,"R$621,00",23,Moda
Vans Proprias,1,Vans Store Outlet Itupeva (P),07.900.208/0092-43,Envio Manual,,,Moda
Vans Proprias,2,Vans Store Outlet Teodoro (P),07.900.208/0093-24,Envio Manual,,,Moda
Vans Proprias,3,Vans Store Outlet Duque de Caxias (P),07.900.208/0094-05,Envio Manual,,,Moda
Vans Proprias,4,Vans Store Outlet Alexania (P),07.900.208/0096-77,Envio Manual,,,Moda
Vans Proprias,5,Vans Store Garcia D'avila (P),07.900.208/0097-58,Envio Manual,,,Moda
Vans Proprias,6,Vans Store BH Shopping (P),07.900.208/0098-39,Envio Manual,,,Moda
Vans Proprias,7,Vans Store Patio Savassi (P),07.900.208/0099-10,Envio Manual,,,Moda
Vans Proprias,8,Vans Store Barra Shopping (P),07.900.208/0104-11,Envio Manual,,,Moda
Vans Proprias,9,Vans Store Conjunto Nacional Paulista (P),07.900.208/0108-45,Envio Manual,,,Moda
Vans Proprias,10,Vans Store Park Shopping Brasilia (P),07.900.208/0109-26,Envio Manual,,,Moda
Vans Proprias,11,Vans Store Outlet Guarulhos (P),07.900.208/0115-74,Envio Manual,,,Moda
Vans Proprias,12,Vans Store Shopping Analia Franco (P),07.900.208/0121-12,Envio Manual,,,Moda
Vans Proprias,13,Vans Store Outlet Contagem (P),07.900.208/0122-01,Envio Manual,,,Moda
Vans Proprias,14,Vans Store Salvador Shopping (P),07.900.208/0126-27,Envio Manual,,,Moda
Vans Proprias,15,Vans Store Shopping Recife (P),07.900.208/0130-03,Envio Manual,,,Moda
Vans Proprias,16,Vans Store Park Shopping Sao Caetano (P),07.900.208/0132-75,Envio Manual,,,Moda
Vans Proprias,17,Vans Store Cidade Jardim (P),07.900.208/0141-66,Envio Manual,,,Moda
Vans Proprias,18,Vans Store Shopping Aricanduva (P),07.900.208/0146-70,Envio Manual,,,Moda
Vans Proprias,19,Vans Store Outlet Catarina (P),07.900.208/0147-51,Envio Manual,,,Moda
Vans Proprias,20,Vans Store LAPI (P),07.900.208/0236-61,Envio Manual,,,Moda
Vans Proprias,21,Vans Store Outlet Imigrantes (P),07.900.208/0243-90,Envio Manual,,,Moda
Vans Proprias,22,Vans Store Outlet Shopping Light (P),07.900.208/0246-33,Envio Manual,,,Moda
Vans Proprias,23,Vans Outlet Tijucas (P),07.900.208/0283-88,Envio Manual,,,Moda
Foxton,,Foxton Próprias SOMA,09.611.669/0001-94,Envio Manual,"R$1.860,00",31,Moda
Foxton,1,FOXTON ANALIA FRANCO,10.285.590/0454-62,Envio Manual,,,Moda
Foxton,2,FOXTON BARRA SHOPPING,10.285.590/0457-05,Envio Manual,,,Moda
Foxton,3,FOXTON BEIRAMAR SHOPPING,10.285.590/0265-90,Envio Manual,,,Moda
Foxton,4,FOXTON BH SHOPPING,10.285.590/0340-02,Envio Manual,,,Moda
Foxton,5,FOXTON BOULEVARD SHOPPING BH,10.285.590/0474-06,Envio Manual,,,Moda
Foxton,6,FOXTON BRASILIA SHOPPING,10.285.590/0284-52,Envio Manual,,,Moda
Foxton,7,FOXTON FASHION MALL,10.285.590/0172-56,Envio Manual,,,Moda
Foxton,8,FOXTON IFASHION ICARAI,10.285.590/0174-18,Envio Manual,,,Moda
Foxton,9,FOXTON IGUATEMI CAMPINAS,10.285.590/0263-28,Envio Manual,,,Moda
Foxton,10,FOXTON IGUATEMI PORTO ALEGRE POA,10.285.590/0266-70,Envio Manual,,,Moda
Foxton,11,FOXTON IGUATEMI SAO PAULO,10.285.590/0144-00,Envio Manual,,,Moda
Foxton,12,FOXTON IPANEMA,09.611.669/0027-23,Envio Manual,,,Moda
Foxton,13,FOXTON JK IGUATEMI,10.285.590/0143-11,Envio Manual,,,Moda
Foxton,14,FOXTON PARK SHOPPING BARIGUI,10.285.590/0459-77,Envio Manual,,,Moda
Foxton,15,FOXTON PATIO PAULISTA,10.285.590/0367-14,Envio Manual,,,Moda
Foxton,16,FOXTON PATIO SAVASSI,10.285.590/0178-41,Envio Manual,,,Moda
Foxton,17,FOXTON PLAZA SHOPPING NITEROI,10.285.590/0360-48,Envio Manual,,,Moda
Foxton,18,FOXTON RDB,18.996.510/0009-83,Envio Manual,,,Moda
Foxton,19,FOXTON RIO DESIGN LEBLON,10.285.590/0466-04,Envio Manual,,,Moda
Foxton,20,FOXTON RIO SUL,10.285.590/0170-94,Envio Manual,,,Moda
Foxton,21,FOXTON RIOMAR FORTALEZA,10.285.590/0461-91,Envio Manual,,,Moda
Foxton,22,FOXTON RIOMAR RECIFE,10.285.590/0322-12,Envio Manual,,,Moda
Foxton,23,FOXTON SALVADOR SHOPPING,10.285.590/0463-53,Envio Manual,,,Moda
Foxton,24,FOXTON SHOPPING DA GAVEA,10.285.590/0054-01,Envio Manual,,,Moda
Foxton,25,FOXTON SHOPPING IGUATEMI RIBEIRAO PRETO,10.285.590/0190-38,Envio Manual,,,Moda
Foxton,26,FOXTON SHOPPING LEBLON,10.285.590/0169-50,Envio Manual,,,Moda
Foxton,27,FOXTON SHOPPING PATIO BATEL,10.285.590/0267-51,Envio Manual,,,Moda
Foxton,28,FOXTON SHOPPING VITORIA,10.285.590/0468-68,Envio Manual,,,Moda
Foxton,29,FOXTON TIJUCA,10.285.590/0104-05,Envio Manual,,,Moda
Foxton,30,FOXTON VILLA LOBOS,10.285.590/0264-09,Envio Manual,,,Moda
Foxton,31,FOXTON PATIO HIGIENOPOLIS,10.285.590/0191-19,Envio Manual,,,Moda
Farm,,Farm Próprias,09.611.669/0001-94,Envio Manual,"R$19.085,22",126,Moda
Farm,1, Farm Center Vale,10.285.590/0481-35,Envio Manual,,,Moda
Farm,2, Farm Fashion Mall,10.285.590/0150-40,Envio Manual,,,Moda
Farm,3, Farm Shopping Tamboré,09.611.669/0253-40,Envio Manual,,,Moda
Farm,4, Farm Uberaba,10.285.590/0147-45,Envio Manual,,,Moda
Farm,5,Farm  Praia de Belas,54.346.639/0107-00,Envio Manual,,,Moda
Farm,6,Farm Balneario Camboriu,10.285.590/0317-55,Envio Manual,,,Moda
Farm,7,Farm Barra Salvador,10.285.590/0218-73,Envio Manual,,,Moda
Farm,8,Farm Barra Shopping,09.611.669/0363-85,Envio Manual,,,Moda
Farm,9,Farm Barra Sul,10.285.590/0345-09,Envio Manual,,,Moda
Farm,10,Farm Bauru,10.285.590/0343-47,Envio Manual,,,Moda
Farm,11,Farm Beira Mar,10.285.590/0223-30,Envio Manual,,,Moda
Farm,12,Farm Bela Vista,10.285.590/0341-85,Envio Manual,,,Moda
Farm,13,Farm Belém,10.285.590/0197-04,Envio Manual,,,Moda
Farm,14,Farm Betim,10.285.590/0504-66,Envio Manual,,,Moda
Farm,15,Farm BH Shopping,09.611.669/0151-16,Envio Manual,,,Moda
Farm,16,Farm Bossa Nova Mall,10.285.590/0164-46,Envio Manual,,,Moda
Farm,17,Farm Botafogo Praia Shopping,10.285.590/0452-09,Envio Manual,,,Moda
Farm,18,Farm Boulevard Campos,10.285.590/0486-40,Envio Manual,,,Moda
Farm,19,Farm Boulevard Shopping,10.285.590/0182-28,Envio Manual,,,Moda
Farm,20,Farm Brasília Shop.,10.285.590/0226-83,Envio Manual,,,Moda
Farm,21,Farm Búzios,10.285.590/0165-27,Envio Manual,,,Moda
Farm,22,Farm Campina Grande,10.285.590/0503-85,Envio Manual,,,Moda
Farm,23,Farm Campinas,10.285.590/0235-74,Envio Manual,,,Moda
Farm,24,Farm Campo Grande,10.285.590/0179-22,Envio Manual,,,Moda
Farm,25,Farm Cascavel,10.285.590/0480-54,Envio Manual,,,Moda
Farm,26,Farm Cataratas,10.285.590/0483-05,Envio Manual,,,Moda
Farm,27,Farm Center Norte,10.285.590/0484-88,Envio Manual,,,Moda
Farm,28,Farm Cidade São Paulo,10.285.590/0217-92,Envio Manual,,,Moda
Farm,29,Farm Conjunto Nacional Brasilia,09.611.669/0358-18,Envio Manual,,,Moda
Farm,30,Farm Continente,10.285.590/0476-78,Envio Manual,,,Moda
Farm,31,Farm Criciúma (Nações),10.285.590/0477-59,Envio Manual,,,Moda
Farm,32,Farm Cuiabá,10.285.590/0177-60,Envio Manual,,,Moda
Farm,33,Farm Curitiba,10.285.590/0228-45,Envio Manual,,,Moda
Farm,34,Farm Del Rey,10.285.590/0495-30,Envio Manual,,,Moda
Farm,35,Farm Dowtown,10.285.590/0155-55,Envio Manual,,,Moda
Farm,36,Farm Eldorado,10.285.590/0205-59,Envio Manual,,,Moda
Farm,37,Farm Feira de Santana,10.285.590/0499-64,Envio Manual,,,Moda
Farm,38,Farm Floripa,10.285.590/0222-50,Envio Manual,,,Moda
Farm,39,Farm Fortaleza Iguatemi,10.285.590/0193-80,Envio Manual,,,Moda
Farm,40,Farm Franca,10.285.590/0471-63,Envio Manual,,,Moda
Farm,41,Farm Garten,10.285.590/0478-30,Envio Manual,,,Moda
Farm,42,Farm Goiânia,07.515.551/0025-04,Envio Manual,,,Moda
Farm,43,Farm Goiânia II,10.285.590/0233-02,Envio Manual,,,Moda
Farm,44,Farm Grão Pará,09.611.669/0055-87,Envio Manual,,,Moda
Farm,45,Farm Harmonia,10.285.590/0203-97,Envio Manual,,,Moda
Farm,46,Farm Icaraí (Tav. Macedo),10.285.590/0158-06,Envio Manual,,,Moda
Farm,47,Farm Iguatemi BSB,09.611.669/0052-34,Envio Manual,,,Moda
Farm,48,Farm Iguatemi Campinas,10.285.590/0238-17,Envio Manual,,,Moda
Farm,49,Farm Iguatemi Florianopolis,10.285.590/0249-70,Envio Manual,,,Moda
Farm,50,Farm Iguatemi Porto Alegre,10.285.590/0186-51,Envio Manual,,,Moda
Farm,51,Farm Iguatemi Ribeirão,10.285.590/0237-36,Envio Manual,,,Moda
Farm,52,Farm Iguatemi Salvador,10.285.590/0209-82,Envio Manual,,,Moda
Farm,53,Farm Iguatemi SP,10.285.590/0201-25,Envio Manual,,,Moda
Farm,54,Farm Ilha Bela,10.285.590/0347-70,Envio Manual,,,Moda
Farm,55,Farm Ipanema,10.285.590/0151-21,Envio Manual,,,Moda
Farm,56,Farm Jardim Sul,10.285.590/0213-69,Envio Manual,,,Moda
Farm,57,Farm Joao Cachoeira,10.285.590/0313-21,Envio Manual,,,Moda
Farm,58,Farm João Pessoa,10.285.590/0220-98,Envio Manual,,,Moda
Farm,59,Farm Juiz de Fora ,10.285.590/0352-38,Envio Manual,,,Moda
Farm,60,Farm Londrina (P),10.285.590/0227-64,Envio Manual,,,Moda
Farm,61,Farm Lourdes,10.285.590/0318-36,Envio Manual,,,Moda
Farm,62,Farm Maceió,10.285.590/0196-23,Envio Manual,,,Moda
Farm,63,Farm Manauara,10.285.590/0210-16,Envio Manual,,,Moda
Farm,64,Farm Marabá,10.285.590/0506-28,Envio Manual,,,Moda
Farm,65,Farm Maringá,10.285.590/0229-26,Envio Manual,,,Moda
Farm,66,Farm Moema ,10.285.590/0252-75,Envio Manual,,,Moda
Farm,67,Farm Montes Claros (P),54.346.639/0321-94,Envio Manual,,,Moda
Farm,68,Farm Mooca,10.285.590/0482-16,Envio Manual,,,Moda
Farm,69,Farm Natal,10.285.590/0189-02,Envio Manual,,,Moda
Farm,70,Farm Neumarkt,10.285.590/0488-01,Envio Manual,,,Moda
Farm,71,Farm Norte Shopping,10.285.590/0475-97,Envio Manual,,,Moda
Farm,72,Farm Nova America,10.285.590/0138-54,Envio Manual,,,Moda
Farm,73,Farm Nova Lima ,10.285.590/0337-07,Envio Manual,,,Moda
Farm,74,Farm Nuvem Streaming loja Online,,Envio Manual,,,Moda
Farm,75,Farm Outlet,10.285.590/0215-20,Envio Manual,,,Moda
Farm,76,Farm Pantanal,10.285.590/0456-24,Envio Manual,,,Moda
Farm,77,Farm Park Shop. BSB,10.285.590/0225-00,Envio Manual,,,Moda
Farm,78,Farm Parque Dom Pedro Shopping,10.285.590/0458-96,Envio Manual,,,Moda
Farm,79,Farm Pátio Savassi,10.285.590/0183-09,Envio Manual,,,Moda
Farm,80,Farm Piracicaba ,10.285.590/0357-42,Envio Manual,,,Moda
Farm,81,Farm Plaza Niteroi,10.285.590/0166-08,Envio Manual,,,Moda
Farm,82,Farm Plaza Sul,10.285.590/0469-49,Envio Manual,,,Moda
Farm,83,Farm Porto Alegre Moinhos ,10.285.590/0187-32,Envio Manual,,,Moda
Farm,84,Farm Praia do Canto ,10.285.590/0326-46,Envio Manual,,,Moda
Farm,85,Farm Prudenshopping,10.285.590/0505-47,Envio Manual,,,Moda
Farm,86,Farm Quitanda,07.515.551/0061-78,Envio Manual,,,Moda
Farm,87,Farm RDB,07.515.551/0041-24,Envio Manual,,,Moda
Farm,88,Farm RDL,07.515.551/0013-70,Envio Manual,,,Moda
Farm,89,Farm Recife,10.285.590/0195-42,Envio Manual,,,Moda
Farm,90,Farm Rio Mar Aracaju,10.285.590/0185-70,Envio Manual,,,Moda
Farm,91,Farm Rio Mar Fortaleza,10.285.590/0192-08,Envio Manual,,,Moda
Farm,92,Farm Rio Mar Recife,10.285.590/0194-61,Envio Manual,,,Moda
Farm,93,Farm Rio Petropolis (Duque Caxias),10.285.590/0493-79,Envio Manual,,,Moda
Farm,94,Farm Rio Sul,10.285.590/0161-01,Envio Manual,,,Moda
Farm,95,Farm Santa Maria,10.285.590/0497-00,Envio Manual,,,Moda
Farm,96,FARM SANTOS,10.285.590/0344-28,Envio Manual,,,Moda
Farm,97,Farm São Bernado do Campo,10.285.590/0202-06,Envio Manual,,,Moda
Farm,98,Farm São José do Rio Preto,10.285.590/0216-01,Envio Manual,,,Moda
Farm,99,Farm São Luis,10.285.590/0184-90,Envio Manual,,,Moda
Farm,100,Farm Shop. Batel,10.285.590/0219-54,Envio Manual,,,Moda
Farm,101,Farm Shop. Gávea,10.285.590/0154-74,Envio Manual,,,Moda
Farm,102,Farm Shopping Leblon,07.515.551/0076-54,Envio Manual,,,Moda
Farm,103,Farm Shopping Tijuca,10.285.590/0163-65,Envio Manual,,,Moda
Farm,104,Farm Sorocaba,10.285.590/0240-31,Envio Manual,,,Moda
Farm,105,Farm Teresina,10.285.590/0180-66,Envio Manual,,,Moda
Farm,106,Farm Uberlândia,10.285.590/0232-21,Envio Manual,,,Moda
Farm,107,Farm Vila Boim,10.285.590/0324-84,Envio Manual,,,Moda
Farm,108,Farm Vila Nova Conceição ,10.285.590/0314-02,Envio Manual,,,Moda
Farm,109,Farm Vila Velha,10.285.590/0221-79,Envio Manual,,,Moda
Farm,110,Farm Villa Lobos,10.285.590/0207-10,Envio Manual,,,Moda
Farm,111,Farm Village Mall,10.285.590/0159-89,Envio Manual,,,Moda
Farm,112,Farm Vitória,10.285.590/0473-25,Envio Manual,,,Moda
Farm,113,Farm Catuai Maringa,09.611.669/0368-90,Envio Manual,,,Moda
Farm,114,Farm Vitoria da Conquista,,Envio Manual,,,Moda
Farm,115,Farm Villagio Shopping Caxias,09.611.669/0367-09,Envio Manual,,,Moda
Farm,116,Farm Amazonas Shopping,09.611.669/0370-04,Envio Manual,,,Moda
Farm,117,Farm Ribeirão Preto,09.611.669/0381-67,Envio Manual,,,Moda
Farm,118,Farm Trancoso,,Envio Manual,,,Moda
Farm,119,Farm Metro Santa Cruz,,Envio Manual,,,Moda
Farm,APP,Farm Panamá APPWEB,,Envio Manual,,,Moda
Farm,121,Farm - Carlos Gomes POA,09.611.669/0385-90,Envio Manual,,,Moda
Farm,122,Farm - Canoas,09.611.669/0384-00,Envio Manual,,,Moda
Farm,123,Farm - Jacarepaguá,09.611.669/0386-71,Envio Manual,,,Moda
Farm,124,Farm Aguas Claras,09.611.669/0387-52,Envio Manual,,,Moda
Farm,125,Farm Salvador,09.611.669/0105-80,Envio Manual,,,Moda
Farm,126,Farm Flamboyant,,Envio Manual,,,Moda
,,,,,,,
Farm,1,Farm Casa Lagoa,09.611.669/0281-02,Envio Manual,"R$355,25",1,Moda
Farm,1,Farm Casa Recife ,09.611.669/0101-57,Envio Manual,"R$355,25",1,Moda
Cris Barros,,Cris Barros ,09.611.669/0032-90,Cobrando,"R$1.979,25",13,Moda
Cris Barros,1,Cris Barros Iguatemi Brasilia,,Cobrando,,,Moda
Cris Barros,2,Cris Barros  Village Mall,,Cobrando,,,Moda
Cris Barros,3,Cris Barros Cidade Jardim,,Cobrando,,,Moda
Cris Barros,4,Cris Barros Flagship,,Cobrando,,,Moda
Cris Barros,5,Cris Barros Porto Alegre,,Cobrando,,,Moda
Cris Barros,6,Cris Barros Shopping Leblon,,Cobrando,,,Moda
Cris Barros,7,Cris Barros Iguatemi,,Cobrando,,,Moda
Cris Barros,8,Cris Barros Shopping Batel,,Cobrando,,,Moda
Cris Barros,9,Cris Barros BH ,,Cobrando,,,Moda
Cris Barros,10,Cris Barros Flamboyant ,,Cobrando,,,Moda
Cris Barros,11,Cris Barros Shopping Riomar Recife,,Cobrando,,,Moda
Cris Barros,12,Cris Barros Diamond Mall,,Cobrando,,,Moda
Cris Barros,13,Cris Barros Pop Up Iguatemi JK,,Cobrando,,,Moda
Animale,,Animale,09.611.669/0009-41,Envio Manual,"R$4.872,00",60,Moda
Animale,1,Animale Alphaville,,Envio Manual,,,Moda
Animale,2,Animale Aracajú,,Envio Manual,,,Moda
Animale,3,Animale Balneário Camboriú,,Envio Manual,,,Moda
Animale,4,Animale Barra Shopping,,Envio Manual,,,Moda
Animale,5,Animale Barra Sul POA,,Envio Manual,,,Moda
Animale,6,Animale Belém Boulevard,,Envio Manual,,,Moda
Animale,7,Animale BH Lourdes,,Envio Manual,,,Moda
Animale,8,Animale BH Shopping,,Envio Manual,,,Moda
Animale,9,Animale Brasilia Lago Sul,,Envio Manual,,,Moda
Animale,10,Animale Búzios,,Envio Manual,,,Moda
Animale,11,Animale Cabedelo/João Pessoa,,Envio Manual,,,Moda
Animale,12,Animale Campo Grande,,Envio Manual,,,Moda
Animale,13,Animale Cuiabá Goiabeiras,,Envio Manual,,,Moda
Animale,14,Animale Curitiba Barigui,,Envio Manual,,,Moda
Animale,15,Animale Eldorado,,Envio Manual,,,Moda
Animale,16,Animale Estação Cuiabá,,Envio Manual,,,Moda
Animale,17,Animale Flamboyant Shopping,,Envio Manual,,,Moda
Animale,18,Animale Floripa Beiramar Shopping,,Envio Manual,,,Moda
Animale,19,Animale Galleria Campinas,,Envio Manual,,,Moda
Animale,20,Animale Higienópolis,,Envio Manual,,,Moda
Animale,21,Animale Icaraí I,,Envio Manual,,,Moda
Animale,22,Animale Icarai II,,Envio Manual,,,Moda
Animale,23,Animale Iguatemi Brasilia,,Envio Manual,,,Moda
Animale,24,Animale Iguatemi Campinas,,Envio Manual,,,Moda
Animale,25,Animale Iguatemi Fortaleza,,Envio Manual,,,Moda
Animale,26,Animale Iguatemi POA,,Envio Manual,,,Moda
Animale,27,Animale Iguatemi Ribeirão Preto,,Envio Manual,,,Moda
Animale,28,Animale Iguatemi Shopping Florianópolis,,Envio Manual,,,Moda
Animale,29,Animale Iguatemi SP,,Envio Manual,,,Moda
Animale,30,Animale Ipanema,,Envio Manual,,,Moda
Animale,31,Animale Londrina,,Envio Manual,,,Moda
Animale,32,Animale Maceió,,Envio Manual,,,Moda
Animale,33,Animale Manauara,,Envio Manual,,,Moda
Animale,34,Animale Moema,,Envio Manual,,,Moda
Animale,35,Animale Moinhos,,Envio Manual,,,Moda
Animale,36,Animale Morumbi,,Envio Manual,,,Moda
Animale,37,Animale Oscar Freire,,Envio Manual,,,Moda
Animale,38,Animale Plaza Shopping,,Envio Manual,,,Moda
Animale,39,Animale Praia do Canto,,Envio Manual,,,Moda
Animale,40,Animale RDB,,Envio Manual,,,Moda
Animale,41,Animale Recife II,,Envio Manual,,,Moda
Animale,42,Animale Recife Rio Mar,,Envio Manual,,,Moda
Animale,43,Animale Rio Sul,,Envio Manual,,,Moda
Animale,44,Animale Salvador Barra,,Envio Manual,,,Moda
Animale,45,Animale Salvador Shopping,,Envio Manual,,,Moda
Animale,46,Animale São Caetano,,Envio Manual,,,Moda
Animale,47,Animale São José do Rio Preto,,Envio Manual,,,Moda
Animale,48,Animale Savassi,,Envio Manual,,,Moda
Animale,49,Animale Shopping Batel,,Envio Manual,,,Moda
Animale,50,Animale Shopping Brasília,,Envio Manual,,,Moda
Animale,51,Animale Shopping JK,,Envio Manual,,,Moda
Animale,52,Animale Shopping Leblon,,Envio Manual,,,Moda
Animale,53,Animale Shopping Mueller,,Envio Manual,,,Moda
Animale,54,Animale Shopping Rio Mar Fortaleza,,Envio Manual,,,Moda
Animale,55,Animale Shopping Tijuca,,Envio Manual,,,Moda
Animale,56,Animale Shopping Vitória,,Envio Manual,,,Moda
Animale,57,Animale Vila Nova Conceição,,Envio Manual,,,Moda
Animale,58,Animale Vila Velha,,Envio Manual,,,Moda
Animale,59,Animale Villa Lobos,,Envio Manual,,,Moda
Animale,60,Animale Village Mall,,Envio Manual,,,Moda
Animale Off,,Animale OFF,09.611.669/0047-77,Envio Manual,"R$1.055,60",13,Moda
Animale Off,1,Animale Off Premium Novo Hamburgo ,,Envio Manual,,,Moda
Animale Off,2,Animale Off Premium Santa Catarina,,Envio Manual,,,Moda
Animale Off,3,Animale BH Outlet,,Envio Manual,,,Moda
Animale Off,4,Animale Botafogo Praia Shopping Outlet,,Envio Manual,,,Moda
Animale Off,5,Animale Brasilia Outlet,,Envio Manual,,,Moda
Animale Off,6,Animale Catarina Fashion Outlet,,Envio Manual,,,Moda
Animale Off,7,Animale Leblon Outlet,,Envio Manual,,,Moda
Animale Off,8,Animale Outlet Salvador,,Envio Manual,,,Moda
Animale Off,9,Animale SP Itupeva Outlet,,Envio Manual,,,Moda
Animale Off,10,Animale Outlet Palladium Curitiba,,Envio Manual,,,Moda
Animale Off,11,Animale Outlet Premium Guarulhos,,Envio Manual,,,Moda
Animale Off,12,Animale OFF PREMIUM DOWNTOWN,,Envio Manual,,,Moda
Fábula,,Fábula ,09.611.669/0001-94,Cobrando,"R$1.201,98",11,Moda
Fábula,1,Fábula Harmonia,,Cobrando,,,Moda
Fábula,2,Fábula Iguatemi SP,,Cobrando,,,Moda
Fábula,3,Fabula Plaza Niteroi,,Cobrando,,,Moda
Fábula,4,Fabula RDB,,Cobrando,,,Moda
Fábula,5,Fábula Rio Sul,,Cobrando,,,Moda
Fábula,6,Fábula Shopping Leblon,,Cobrando,,,Moda
Fábula,7,Fábula Barra Shopping,,Cobrando,,,Moda
Fábula,8,Fábula Barra Salvador ,,Cobrando,,,Moda
Fábula,9,Fábula Centro,,Cobrando,,,Moda
Fábula,10,Fábula Shoopping ElDorado,,Cobrando,,,Moda
Fábula,11,Fábula Vitoria,,Cobrando,,,Moda
Fábula,12,Fábula Plaza Sul,,Cobrando,,,Moda
Fábula,13,Fábula Shopping Recife,,Cobrando,,,Moda
Maria Filó Próprias,,Maria Filó Próprias ,09.611.669/0009-41,Cobrando,"R$3.758,58",38,Moda
Maria Filó Próprias,1,Maria Filó - Morumbi (P),,Cobrando,,,Moda
Maria Filó Próprias,2,Maria Filó Barra Shopping (P),,Cobrando,,,Moda
Maria Filó Próprias,3,Maria Filó Bh Boulevard (P),,Cobrando,,,Moda
Maria Filó Próprias,4,Maria Filó Bh Shopping (P),,Cobrando,,,Moda
Maria Filó Próprias,5,Maria Filó Botafogo Praia Shopping (P),,Cobrando,,,Moda
Maria Filó Próprias,6,Maria Filó Brasilia II (P),,Cobrando,,,Moda
Maria Filó Próprias,7,Maria Filó Centro (P),,Cobrando,,,Moda
Maria Filó Próprias,8,Maria Filó Copacabana (P),,Cobrando,,,Moda
Maria Filó Próprias,9,Maria Filó Diamond Mall (P),,Cobrando,,,Moda
Maria Filó Próprias,10,Maria Filó Fórum Ipanema (P),,Cobrando,,,Moda
Maria Filó Próprias,11,Maria Filó Higienópolis Shopping (P),,Cobrando,,,Moda
Maria Filó Próprias,12,Maria FIló Icaraí (P),,Cobrando,,,Moda
Maria Filó Próprias,13,Maria FIló Icaraí 2(P),,Cobrando,,,Moda
Maria Filó Próprias,14,Maria Filó Iguatemi Brasilia (P),,Cobrando,,,Moda
Maria Filó Próprias,15,Maria Filo Iguatemi Campinas (P),,Cobrando,,,Moda
Maria Filó Próprias,16,Maria Filó Iguatemi Porto Alegre (P),,Cobrando,,,Moda
Maria Filó Próprias,17,Maria Filo Iguatemi Ribeirão (P),,Cobrando,,,Moda
Maria Filó Próprias,18,Maria Filo Ipanema (P),,Cobrando,,,Moda
Maria Filó Próprias,19,Maria Filó Moema (P),,Cobrando,,,Moda
Maria Filó Próprias,20,Maria Filó Oscar Freire (P),,Cobrando,,,Moda
Maria Filó Próprias,21,Maria Filo Park Shopping Barigui (P),,Cobrando,,,Moda
Maria Filó Próprias,22,Maria Filó ParkShopping Brasilia (P),,Cobrando,,,Moda
Maria Filó Próprias,23,Maria Filó Patio Savassi (P),,Cobrando,,,Moda
Maria Filó Próprias,24,Maria Filó Plaza Niteroi  (P),,Cobrando,,,Moda
Maria Filó Próprias,25,Maria Filó RDB (P),,Cobrando,,,Moda
Maria Filó Próprias,26,Maria Filó Rio Sul (P),,Cobrando,,,Moda
Maria Filó Próprias,27,Maria Filó Riomar Fortaleza (P),,Cobrando,,,Moda
Maria Filó Próprias,28,Maria Filó Riomar Recife (P),,Cobrando,,,Moda
Maria Filó Próprias,29,Maria Filó Shopping da Gávea (P),,Cobrando,,,Moda
Maria Filó Próprias,30,Maria Filó Shopping JK (P),,Cobrando,,,Moda
Maria Filó Próprias,31,Maria Filó Shopping Leblon (P),,Cobrando,,,Moda
Maria Filó Próprias,32,Maria Filo Shopping Recife (P),,Cobrando,,,Moda
Maria Filó Próprias,33,Maria Filó Shopping Salvador (P),,Cobrando,,,Moda
Maria Filó Próprias,34,Maria Filó Shopping Tijuca (P),,Cobrando,,,Moda
Maria Filó Próprias,35,Maria Filó Villa Lobos (P),,Cobrando,,,Moda
Maria Filó Próprias,36,Maria filó vitória (P),,Cobrando,,,Moda
Maria Filó Próprias,37,Maria Filo Parque Shopping Maceio (P),,Cobrando,,,Moda
Maria Filó Próprias,38,Maria Filó Beiramar (P),,Cobrando,,,Moda
,,,,,,,
Maria Filó Franquias,1,Maria Filó - Manauara Shopping,,Cobrando,"R$86,28",,Moda
Maria Filó Franquias,1,Maria Filó Uberlândia (F),15.292.829/0001-82,Cobrando,"R$86,28",1,Moda
Maria Filó Franquias,1,Maria Filo Shopping Estação (F),40.420.631/0001-84,Cobrando,"R$86,28",1,Moda
Maria Filó Franquias,1,Maria Filó Sinop (F),43.306.378/0001-20,Cobrando,"R$86,28",1,Moda
Maria Filó Franquias,1,Maria Filó Maceió Praia (F),46.440.927/0001-43,Cobrando,"R$86,28",1,Moda
Maria Filó Franquias,1,Maria Filó Campos (F) ,14.862.914/0001-76,Cobrando,"R$86,28",1,Moda
Maria Filó Franquias,1,Maria Filo Maraba PA (F),61.276.385/0001-09,Cobrando,"R$86,28",1,Moda
NV,,NV Próprias,09.611.669/0040-09,Cobrando,"R$2.725,00",25,Moda
NV,1,NV Higienópolis,,Cobrando,,,Moda
NV,2,NV Curitiba,,Cobrando,,,Moda
NV,3,NV Outlet,,Cobrando,,,Moda
NV,4,NV Porto Alegre,,Cobrando,,,Moda
NV,5,NV Fortaleza,,Cobrando,,,Moda
NV,6,NV JK Iguatemi,,Cobrando,,,Moda
NV,7,NV Goiânia,,Cobrando,,,Moda
NV,8,NV Haddock Lobo,,Cobrando,,,Moda
NV,9,NV Brasília,,Cobrando,,,Moda
NV,10,NV Moema,,Cobrando,,,Moda
NV,11,NV Nova Lima,,Cobrando,,,Moda
NV,12,NV Recife,,Cobrando,,,Moda
NV,13,NV Salvador,,Cobrando,,,Moda
NV,14,NV Village Mall,,Cobrando,,,Moda
NV,15,NV Shopping Leblon,,Cobrando,,,Moda
